Actual_RUL,Predicted_RUL,Error
125,108.93048,16.06951904296875
125,111.183685,13.816314697265625
125,111.35047,13.649528503417969
125,113.27764,11.722358703613281
125,115.54924,9.450759887695312
125,118.52641,6.4735870361328125
125,119.149315,5.850685119628906
125,118.83649,6.16351318359375
125,119.542366,5.457633972167969
125,118.82204,6.1779632568359375
125,118.915794,6.084205627441406
124,119.39412,4.6058807373046875
123,120.472694,2.5273056030273438
122,119.670715,2.32928466796875
121,119.57059,1.429412841796875
120,119.31263,0.6873703002929688
119,117.24675,1.7532501220703125
118,116.067276,1.9327239990234375
117,116.42802,0.5719833374023438
116,115.73401,0.2659912109375
115,112.440636,2.5593643188476562
114,107.69461,6.305389404296875
113,103.33641,9.663589477539062
112,99.54745,12.452552795410156
111,96.7697,14.230300903320312
110,92.10129,17.898712158203125
109,85.7255,23.274497985839844
108,83.88176,24.118240356445312
107,80.573074,26.426925659179688
106,77.4196,28.580398559570312
105,75.130974,29.86902618408203
104,74.91278,29.08721923828125
103,73.55443,29.445571899414062
102,75.74042,26.25958251953125
101,80.84189,20.158111572265625
100,89.3273,10.672698974609375
99,94.09542,4.904579162597656
98,94.47146,3.5285415649414062
97,93.08595,3.9140472412109375
96,88.96475,7.035247802734375
95,86.30573,8.694267272949219
94,83.72084,10.279159545898438
93,85.66079,7.339210510253906
92,85.17297,6.8270263671875
91,85.18625,5.813751220703125
90,84.74623,5.2537689208984375
89,79.8218,9.178199768066406
88,76.4192,11.580802917480469
87,76.13261,10.867393493652344
86,74.97374,11.026260375976562
85,72.83396,12.166038513183594
84,70.25974,13.740257263183594
83,68.01678,14.983222961425781
82,68.45018,13.549819946289062
81,70.69761,10.302391052246094
80,75.06184,4.938163757324219
79,73.704056,5.2959442138671875
78,70.5112,7.488800048828125
77,69.021454,7.978546142578125
76,66.24655,9.753448486328125
75,65.244835,9.755165100097656
74,63.348026,10.651973724365234
73,61.595604,11.404396057128906
72,63.972137,8.027862548828125
71,68.24673,2.7532730102539062
70,74.120285,-4.1202850341796875
69,71.66832,-2.6683197021484375
68,73.539955,-5.539955139160156
67,76.269615,-9.269615173339844
66,74.172554,-8.172554016113281
65,70.84161,-5.84161376953125
64,68.98907,-4.989067077636719
63,58.39603,4.603969573974609
62,54.234978,7.765022277832031
61,52.19123,8.808769226074219
60,49.874123,10.125877380371094
59,48.409653,10.590347290039062
58,49.953636,8.046363830566406
57,49.46576,7.53424072265625
56,47.643646,8.356353759765625
55,46.258713,8.741287231445312
54,42.73712,11.26287841796875
53,42.12268,10.8773193359375
52,41.561356,10.438644409179688
51,46.21015,4.789848327636719
50,45.966213,4.033786773681641
125,121.13166,3.8683395385742188
125,119.75069,5.2493133544921875
125,119.64055,5.3594512939453125
125,120.23136,4.768638610839844
125,118.56563,6.4343719482421875
125,116.102936,8.897064208984375
125,114.96004,10.039962768554688
124,112.44659,11.553413391113281
123,109.74295,13.257049560546875
122,107.528534,14.471466064453125
121,110.20215,10.7978515625
120,112.75253,7.247467041015625
119,111.914444,7.0855560302734375
118,112.9049,5.095100402832031
117,111.38045,5.6195526123046875
116,112.90817,3.091827392578125
115,113.823,1.177001953125
114,113.930695,0.069305419921875
113,114.447266,-1.447265625
112,115.231834,-3.2318344116210938
111,114.462265,-3.4622650146484375
110,112.6752,-2.675201416015625
109,114.64206,-5.642059326171875
108,115.51732,-7.5173187255859375
107,116.15061,-9.150611877441406
106,117.53548,-11.535476684570312
105,118.387,-13.387001037597656
104,119.91323,-15.913230895996094
103,121.01845,-18.018447875976562
102,120.89674,-18.896743774414062
101,119.948746,-18.948745727539062
100,118.36286,-18.36286163330078
99,118.601425,-19.601425170898438
98,117.42407,-19.424072265625
97,113.96092,-16.960922241210938
96,106.04268,-10.042678833007812
95,102.4539,-7.4539031982421875
94,105.46089,-11.460891723632812
93,107.401695,-14.401695251464844
92,110.80794,-18.807937622070312
91,116.06766,-25.067657470703125
90,116.044685,-26.04468536376953
89,115.15263,-26.152633666992188
88,115.52621,-27.526206970214844
87,115.4489,-28.448898315429688
86,116.11259,-30.112586975097656
85,115.77707,-30.777069091796875
84,116.94913,-32.949127197265625
83,118.21796,-35.21795654296875
82,117.800476,-35.80047607421875
81,116.456085,-35.456085205078125
80,114.52044,-34.52043914794922
79,113.189644,-34.18964385986328
78,109.041016,-31.041015625
77,105.04434,-28.044342041015625
76,104.35491,-28.35491180419922
75,99.73581,-24.735809326171875
74,98.02393,-24.02393341064453
73,91.783844,-18.783843994140625
72,86.28752,-14.287521362304688
71,84.39392,-13.3939208984375
70,81.58623,-11.586227416992188
69,81.01553,-12.015533447265625
68,78.7742,-10.774200439453125
67,77.647095,-10.6470947265625
66,74.887955,-8.887954711914062
65,73.16429,-8.164291381835938
64,73.43497,-9.434967041015625
63,73.89918,-10.899177551269531
62,74.110306,-12.110305786132812
61,76.10516,-15.10516357421875
60,78.580536,-18.580535888671875
59,85.84119,-26.8411865234375
58,85.00764,-27.00763702392578
57,85.36337,-28.363372802734375
56,87.14193,-31.141929626464844
55,83.727234,-28.72723388671875
54,90.934975,-36.934974670410156
53,96.57967,-43.579673767089844
52,95.17753,-43.177528381347656
51,93.92009,-42.92008972167969
50,92.39483,-42.39482879638672
49,88.27532,-39.27532196044922
48,77.85593,-29.855926513671875
47,72.04535,-25.04534912109375
46,70.335846,-24.335845947265625
45,68.018135,-23.01813507080078
44,64.91906,-20.91905975341797
43,58.82567,-15.825668334960938
42,55.235874,-13.23587417602539
41,51.37455,-10.374549865722656
40,45.384853,-5.384853363037109
39,45.37363,-6.373630523681641
38,43.27949,-5.279491424560547
37,40.88007,-3.8800697326660156
36,40.30335,-4.303348541259766
35,35.881657,-0.8816566467285156
34,34.42875,-0.42874908447265625
33,32.26755,0.7324485778808594
32,30.288431,1.711568832397461
31,28.62075,2.3792495727539062
30,28.243052,1.756948471069336
29,27.984253,1.0157470703125
28,27.643904,0.3560962677001953
125,120.72123,4.278770446777344
125,120.78905,4.2109527587890625
125,119.389435,5.610565185546875
125,119.00291,5.997093200683594
125,119.29131,5.708686828613281
125,119.94841,5.0515899658203125
125,120.76259,4.2374114990234375
125,120.02904,4.9709625244140625
125,120.69299,4.3070068359375
125,119.57796,5.4220428466796875
125,119.59891,5.401092529296875
125,119.31104,5.688957214355469
125,121.319725,3.6802749633789062
125,122.796364,2.2036361694335938
125,122.62123,2.3787689208984375
125,122.3446,2.6554031372070312
125,122.799126,2.2008743286132812
125,122.96898,2.0310211181640625
125,123.69796,1.3020401000976562
125,123.96655,1.033447265625
125,123.8041,1.1958999633789062
125,123.36867,1.6313323974609375
125,123.05883,1.9411697387695312
125,122.895004,2.1049957275390625
125,122.11995,2.8800506591796875
125,121.69845,3.3015518188476562
125,121.10163,3.8983688354492188
125,121.41437,3.58563232421875
125,120.925,4.0749969482421875
125,119.6539,5.346099853515625
125,120.099174,4.900825500488281
125,119.89828,5.101722717285156
125,118.69769,6.30230712890625
125,118.6525,6.347503662109375
125,117.73236,7.26763916015625
125,117.83557,7.1644287109375
125,115.53282,9.467178344726562
125,112.44906,12.550941467285156
125,113.00793,11.992073059082031
125,111.28121,13.718788146972656
125,111.141785,13.85821533203125
125,111.61804,13.3819580078125
125,112.73161,12.268386840820312
125,112.01916,12.980842590332031
125,110.79881,14.201187133789062
125,110.28252,14.717483520507812
125,110.3172,14.68280029296875
125,110.394485,14.605514526367188
125,110.051476,14.948524475097656
125,110.46597,14.534027099609375
125,113.79181,11.20819091796875
125,116.73958,8.260421752929688
125,117.37197,7.628028869628906
125,117.24179,7.758209228515625
125,116.40788,8.592117309570312
125,117.80966,7.190338134765625
125,117.5858,7.4141998291015625
125,117.49515,7.504852294921875
125,116.87919,8.120811462402344
125,117.454254,7.545745849609375
125,118.20661,6.793388366699219
125,119.856766,5.1432342529296875
125,120.26949,4.730506896972656
125,120.664825,4.335174560546875
125,119.60372,5.396278381347656
125,119.344986,5.6550140380859375
125,115.62488,9.3751220703125
125,115.707214,9.29278564453125
124,118.53422,5.465782165527344
123,116.19646,6.8035430908203125
122,114.45261,7.547393798828125
121,116.04091,4.9590911865234375
120,117.565,2.43499755859375
119,117.36011,1.639892578125
118,116.61026,1.389739990234375
117,117.52666,-0.5266571044921875
116,115.50749,0.4925079345703125
115,114.353355,0.6466445922851562
114,110.90092,3.0990829467773438
113,111.22742,1.7725830078125
112,109.52252,2.47747802734375
111,107.69328,3.3067169189453125
110,108.10283,1.8971710205078125
109,104.17935,4.820648193359375
108,105.22789,2.7721099853515625
107,103.28054,3.7194595336914062
106,101.81094,4.189056396484375
105,95.92284,9.077163696289062
104,93.50798,10.492019653320312
103,94.24837,8.751632690429688
102,97.81724,4.182762145996094
101,101.47406,-0.47406005859375
100,103.99844,-3.998443603515625
99,108.7348,-9.73480224609375
98,109.14739,-11.147392272949219
97,107.31137,-10.311370849609375
96,105.21469,-9.214691162109375
95,105.005516,-10.005516052246094
94,104.42418,-10.424179077148438
93,98.747375,-5.74737548828125
92,97.748695,-5.748695373535156
91,95.252686,-4.252685546875
90,96.861664,-6.861663818359375
89,96.721725,-7.7217254638671875
88,95.551636,-7.5516357421875
87,95.82438,-8.824378967285156
125,116.255264,8.744735717773438
125,116.50964,8.4903564453125
125,114.33409,10.665908813476562
125,113.96361,11.036392211914062
125,113.057755,11.942245483398438
125,111.85924,13.140762329101562
125,114.19078,10.809219360351562
125,117.07051,7.9294891357421875
125,117.3233,7.67669677734375
125,117.75765,7.242347717285156
125,119.089325,5.910675048828125
125,118.91298,6.0870208740234375
125,118.421555,6.5784454345703125
125,118.62381,6.376190185546875
125,119.44037,5.55963134765625
125,120.03137,4.9686279296875
125,121.27971,3.7202911376953125
125,120.34252,4.657478332519531
125,119.55666,5.443336486816406
125,118.76219,6.2378082275390625
125,117.2464,7.75360107421875
125,115.693634,9.306365966796875
125,114.397095,10.6029052734375
125,112.92081,12.079193115234375
125,112.017395,12.98260498046875
125,111.685936,13.314064025878906
125,111.12275,13.877250671386719
125,110.95257,14.047431945800781
125,109.30359,15.6964111328125
125,107.685814,17.314186096191406
125,109.26512,15.734878540039062
125,110.08363,14.916366577148438
125,106.577515,18.4224853515625
125,104.043884,20.95611572265625
125,103.210754,21.78924560546875
125,105.06092,19.93907928466797
125,110.35001,14.649986267089844
125,113.867325,11.132675170898438
125,112.532585,12.467414855957031
125,112.27022,12.729782104492188
125,114.06342,10.936576843261719
125,117.59523,7.4047698974609375
125,116.72479,8.27520751953125
125,115.32784,9.672157287597656
125,111.19049,13.80950927734375
125,112.06154,12.938461303710938
124,111.728714,12.271286010742188
123,106.99875,16.001251220703125
122,103.56479,18.435211181640625
121,102.01503,18.984970092773438
120,101.64306,18.35694122314453
119,97.82738,21.172622680664062
118,97.57108,20.428916931152344
117,94.93252,22.067481994628906
116,94.557915,21.44208526611328
115,96.652954,18.3470458984375
114,101.45728,12.542716979980469
113,109.31705,3.682952880859375
112,109.5937,2.4063034057617188
111,108.869514,2.1304855346679688
110,110.226494,-0.22649383544921875
109,113.25563,-4.2556304931640625
108,108.405685,-0.4056854248046875
107,102.935585,4.064414978027344
106,98.9034,7.0966033935546875
105,98.608376,6.391624450683594
104,99.37725,4.622749328613281
103,96.58307,6.41693115234375
102,91.742325,10.257675170898438
101,91.41306,9.586936950683594
100,99.391716,0.6082839965820312
99,101.24659,-2.2465896606445312
98,93.45437,4.545631408691406
97,92.03259,4.9674072265625
96,91.049,4.950996398925781
95,92.22617,2.7738265991210938
94,90.90172,3.0982818603515625
93,88.43029,4.569709777832031
92,83.10669,8.893310546875
91,89.70305,1.2969512939453125
90,85.25879,4.7412109375
89,82.47391,6.526092529296875
88,86.9042,1.0958023071289062
87,84.86654,2.1334609985351562
86,79.70729,6.2927093505859375
85,75.856445,9.1435546875
84,76.340836,7.6591644287109375
83,74.64141,8.358589172363281
82,80.080025,1.9199752807617188
81,79.67536,1.3246383666992188
80,79.85152,0.1484832763671875
79,84.43544,-5.4354400634765625
78,83.11877,-5.118766784667969
77,86.0919,-9.091903686523438
76,85.60419,-9.60418701171875
75,86.66511,-11.665107727050781
74,83.77222,-9.772216796875
73,75.24954,-2.249542236328125
72,68.7182,3.28179931640625
71,60.33496,10.6650390625
70,56.960144,13.03985595703125
69,53.783558,15.216442108154297
68,47.83067,20.169330596923828
67,50.71427,16.285728454589844
66,50.11895,15.881050109863281
65,45.714386,19.285614013671875
64,45.92203,18.07796859741211
63,45.649998,17.35000228881836
62,47.096947,14.903053283691406
61,52.25107,8.748931884765625
60,53.721428,6.278572082519531
59,59.017624,-0.0176239013671875
58,56.540634,1.4593658447265625
57,56.545277,0.4547233581542969
56,52.524673,3.4753265380859375
55,51.676067,3.323932647705078
54,51.440628,2.5593719482421875
53,49.922382,3.077617645263672
52,50.643612,1.3563880920410156
51,49.182423,1.8175773620605469
50,47.466415,2.5335845947265625
49,51.122726,-2.1227264404296875
48,54.1341,-6.134101867675781
47,53.14728,-6.147281646728516
46,48.8785,-2.8785018920898438
45,47.678856,-2.6788558959960938
44,40.211903,3.788097381591797
43,39.907333,3.0926666259765625
42,37.497696,4.5023040771484375
41,35.185402,5.814598083496094
40,32.309654,7.690345764160156
39,31.14867,7.851329803466797
38,30.595064,7.404935836791992
37,31.50172,5.498279571533203
36,31.672491,4.327508926391602
35,33.13275,1.86724853515625
34,33.721874,0.2781257629394531
33,34.85334,-1.8533401489257812
32,33.111958,-1.1119575500488281
31,32.10937,-1.1093711853027344
30,29.588493,0.41150665283203125
29,28.652414,0.34758567810058594
28,27.171175,0.8288249969482422
27,25.442072,1.5579280853271484
26,24.657743,1.3422565460205078
25,24.879602,0.12039756774902344
24,26.103117,-2.103116989135742
23,26.459429,-3.4594287872314453
22,26.98139,-4.981389999389648
21,26.54217,-5.542169570922852
20,25.101145,-5.101144790649414
19,23.945997,-4.94599723815918
18,21.795382,-3.795381546020508
17,17.65979,-0.6597900390625
16,15.076086,0.9239139556884766
125,121.44645,3.5535507202148438
125,121.52167,3.47833251953125
125,120.99995,4.000053405761719
125,120.174324,4.825675964355469
125,118.60391,6.396087646484375
125,117.425934,7.574066162109375
125,117.72826,7.2717437744140625
125,118.938896,6.061103820800781
125,118.95684,6.043159484863281
125,120.707886,4.2921142578125
125,121.696655,3.3033447265625
125,120.91054,4.0894622802734375
125,120.28412,4.71588134765625
125,119.28969,5.7103118896484375
125,119.495346,5.5046539306640625
125,118.93254,6.0674591064453125
125,117.93567,7.0643310546875
125,116.92569,8.074310302734375
125,116.99183,8.008171081542969
125,117.55675,7.4432525634765625
125,118.172386,6.827613830566406
125,118.9403,6.059700012207031
125,119.865005,5.1349945068359375
125,120.39624,4.603759765625
125,120.39235,4.6076507568359375
125,121.06908,3.9309234619140625
125,121.40573,3.594268798828125
125,121.41942,3.5805816650390625
125,122.14842,2.8515777587890625
125,122.30191,2.698089599609375
125,122.28458,2.715423583984375
125,122.41699,2.5830078125
125,120.9041,4.0959014892578125
125,120.39307,4.60693359375
125,120.144035,4.855964660644531
125,121.084076,3.915924072265625
125,122.29678,2.703216552734375
125,122.75955,2.240447998046875
125,123.54213,1.4578704833984375
125,123.929405,1.0705947875976562
125,124.01082,0.9891815185546875
125,123.24066,1.75933837890625
125,123.28241,1.71759033203125
125,123.30717,1.6928329467773438
125,123.61539,1.384613037109375
125,123.453415,1.5465850830078125
125,122.88769,2.1123123168945312
125,122.902245,2.0977554321289062
125,122.73891,2.2610931396484375
125,122.5036,2.49639892578125
125,122.14592,2.8540802001953125
124,122.99484,1.005157470703125
123,122.77952,0.22048187255859375
122,122.520424,-0.5204238891601562
121,121.26739,-0.26738739013671875
120,121.11544,-1.1154403686523438
119,120.8432,-1.84320068359375
118,120.93617,-2.9361724853515625
117,120.404495,-3.4044952392578125
116,120.34767,-4.3476715087890625
115,119.61683,-4.616828918457031
114,119.27455,-5.2745513916015625
113,117.92537,-4.9253692626953125
112,117.28549,-5.285491943359375
111,114.859024,-3.8590240478515625
110,114.16402,-4.1640167236328125
109,114.217804,-5.217803955078125
108,112.42676,-4.4267578125
107,112.96519,-5.965187072753906
106,113.92198,-7.9219818115234375
105,113.27501,-8.275009155273438
104,112.04692,-8.046920776367188
103,113.57292,-10.572921752929688
102,116.818375,-14.818374633789062
101,117.73338,-16.733383178710938
100,119.615814,-19.615814208984375
99,119.25726,-20.25726318359375
98,117.89082,-19.890823364257812
97,118.297714,-21.297714233398438
96,117.21138,-21.211380004882812
95,115.60737,-20.60736846923828
94,116.317825,-22.317825317382812
93,114.91881,-21.918807983398438
92,111.79769,-19.797691345214844
91,107.79824,-16.798240661621094
90,109.64361,-19.64360809326172
89,112.08009,-23.080093383789062
88,112.533066,-24.533065795898438
87,112.401794,-25.40179443359375
86,114.76234,-28.76233673095703
85,114.69267,-29.692672729492188
84,115.1866,-31.186599731445312
83,111.18828,-28.188278198242188
82,105.871666,-23.871665954589844
81,98.84646,-17.846458435058594
80,91.99264,-11.992637634277344
79,89.39611,-10.396110534667969
78,91.64583,-13.645828247070312
77,94.78839,-17.78839111328125
76,96.59202,-20.592018127441406
75,97.31322,-22.313217163085938
74,96.703255,-22.70325469970703
73,96.17277,-23.172767639160156
72,96.23482,-24.234817504882812
71,96.31537,-25.31536865234375
70,100.567406,-30.567405700683594
69,100.66569,-31.665687561035156
68,98.59393,-30.59393310546875
67,103.44551,-36.44551086425781
66,104.131485,-38.13148498535156
65,103.974335,-38.974334716796875
64,104.16021,-40.16020965576172
63,101.2478,-38.247802734375
62,100.89244,-38.89244079589844
61,95.78487,-34.78486633300781
60,94.86404,-34.864036560058594
59,89.78027,-30.7802734375
58,86.29103,-28.291030883789062
57,79.67737,-22.6773681640625
120,118.27129,1.7287063598632812
119,117.719185,1.2808151245117188
118,118.44466,-0.4446563720703125
117,114.423225,2.5767745971679688
116,111.0941,4.9058990478515625
115,110.405655,4.5943450927734375
114,110.89265,3.1073532104492188
113,113.288605,-0.288604736328125
112,112.91858,-0.9185791015625
111,113.96407,-2.9640731811523438
125,123.83543,1.1645736694335938
125,123.647125,1.352874755859375
125,123.70722,1.2927780151367188
125,123.81351,1.186492919921875
125,123.974045,1.0259552001953125
125,124.0181,0.981903076171875
125,123.656715,1.3432846069335938
125,123.694275,1.30572509765625
125,124.11605,0.8839492797851562
125,124.53381,0.4661865234375
125,124.676956,0.3230438232421875
125,124.57977,0.42022705078125
125,124.27405,0.7259521484375
125,123.78257,1.2174301147460938
125,123.69786,1.3021392822265625
125,123.884796,1.115203857421875
125,124.321014,0.678985595703125
125,124.44147,0.55853271484375
125,124.63428,0.36572265625
125,124.664825,0.335174560546875
125,124.38966,0.6103363037109375
125,124.38775,0.6122512817382812
125,124.35,0.6500015258789062
125,124.02551,0.9744873046875
125,123.37367,1.6263275146484375
125,123.42599,1.5740127563476562
125,123.57117,1.4288330078125
125,123.990776,1.0092239379882812
125,124.25094,0.7490615844726562
125,123.77797,1.2220306396484375
125,124.03322,0.9667816162109375
125,123.59746,1.4025421142578125
125,123.14064,1.8593597412109375
125,122.403564,2.596435546875
125,122.59415,2.405853271484375
125,123.246704,1.7532958984375
125,123.28546,1.71453857421875
125,123.64226,1.3577423095703125
125,123.262634,1.73736572265625
125,122.77522,2.2247772216796875
125,123.01455,1.9854507446289062
125,122.72683,2.2731704711914062
125,122.39479,2.6052093505859375
125,122.022995,2.9770050048828125
125,122.1015,2.89849853515625
125,122.01082,2.9891815185546875
125,122.270386,2.7296142578125
125,122.12756,2.8724365234375
125,121.51547,3.484527587890625
125,121.52315,3.4768524169921875
125,120.855286,4.14471435546875
125,120.84421,4.155792236328125
125,120.93082,4.069183349609375
125,120.99516,4.0048370361328125
125,120.88144,4.118560791015625
125,120.90187,4.0981292724609375
125,120.39809,4.6019134521484375
125,120.29577,4.704231262207031
125,119.947914,5.052085876464844
125,120.02603,4.973968505859375
125,120.22742,4.7725830078125
125,120.68441,4.315589904785156
125,120.9211,4.0789031982421875
125,120.86184,4.138160705566406
125,120.534584,4.465415954589844
125,120.116234,4.883766174316406
125,120.219406,4.7805938720703125
125,120.310196,4.6898040771484375
125,119.74574,5.2542572021484375
125,119.44865,5.551353454589844
125,119.939545,5.060455322265625
125,120.08153,4.9184722900390625
125,119.11273,5.88726806640625
125,118.94314,6.056861877441406
125,118.88287,6.11712646484375
125,118.55205,6.4479522705078125
125,117.342384,7.657615661621094
125,116.16045,8.839546203613281
125,115.20262,9.797378540039062
125,115.36717,9.632827758789062
125,114.06337,10.936630249023438
125,113.83977,11.160232543945312
125,113.29803,11.701972961425781
125,112.29583,12.704170227050781
125,112.93947,12.060531616210938
125,114.17736,10.822639465332031
125,113.97845,11.021553039550781
125,114.08156,10.918441772460938
125,113.98849,11.011512756347656
124,115.583244,8.416755676269531
123,117.535805,5.464195251464844
122,119.502304,2.4976959228515625
121,120.06807,0.9319305419921875
120,120.33589,-0.3358917236328125
119,120.11307,-1.113067626953125
118,118.58479,-0.5847930908203125
117,118.70241,-1.7024078369140625
116,118.28694,-2.2869415283203125
115,118.78854,-3.788543701171875
114,119.96727,-5.9672698974609375
113,120.495285,-7.4952850341796875
125,123.281906,1.7180938720703125
125,123.17618,1.823822021484375
125,122.945175,2.0548248291015625
125,122.68812,2.3118820190429688
125,122.01077,2.989227294921875
125,121.73144,3.2685623168945312
125,121.925934,3.074066162109375
125,122.138756,2.8612442016601562
125,121.83548,3.164520263671875
125,122.23689,2.7631072998046875
125,122.46369,2.5363082885742188
125,123.03845,1.9615478515625
125,123.508705,1.4912948608398438
125,123.46628,1.533721923828125
125,123.65152,1.348480224609375
125,123.83374,1.166259765625
125,123.74342,1.2565765380859375
125,123.79498,1.20501708984375
125,123.767166,1.2328338623046875
125,123.69912,1.3008804321289062
125,122.581406,2.4185943603515625
125,122.35668,2.6433181762695312
125,121.92638,3.0736236572265625
125,121.912315,3.0876846313476562
125,122.196266,2.8037338256835938
125,122.60592,2.3940811157226562
125,122.25422,2.7457809448242188
125,122.290955,2.70904541015625
125,122.60079,2.3992080688476562
125,123.188126,1.8118743896484375
125,122.96077,2.0392303466796875
125,122.874565,2.1254348754882812
125,122.55942,2.440582275390625
125,122.18308,2.8169174194335938
125,121.46496,3.5350418090820312
125,121.12506,3.87493896484375
125,121.36745,3.6325531005859375
125,121.61761,3.3823928833007812
125,121.4039,3.596099853515625
125,121.52218,3.4778213500976562
125,121.4768,3.5232009887695312
125,120.95537,4.0446319580078125
125,120.73583,4.264167785644531
125,120.309875,4.69012451171875
125,119.93854,5.06146240234375
125,119.57838,5.421623229980469
125,119.93613,5.063873291015625
125,120.793465,4.206535339355469
125,120.837845,4.1621551513671875
125,119.970276,5.02972412109375
125,119.13864,5.861358642578125
125,117.754585,7.245414733886719
124,115.877945,8.122055053710938
123,116.53499,6.4650115966796875
122,117.26656,4.733436584472656
121,117.17775,3.8222503662109375
120,116.411285,3.588714599609375
119,116.13202,2.86798095703125
118,116.279785,1.72021484375
117,114.98645,2.0135498046875
116,112.98298,3.0170211791992188
115,112.15681,2.8431930541992188
114,111.14869,2.8513107299804688
113,110.26639,2.733612060546875
112,110.2184,1.7816009521484375
111,111.3477,-0.3477020263671875
110,113.622696,-3.6226959228515625
109,115.219604,-6.2196044921875
108,115.7834,-7.7834014892578125
107,114.95208,-7.952079772949219
106,113.04071,-7.04071044921875
105,112.49631,-7.496307373046875
104,113.91627,-9.916267395019531
103,114.5509,-11.5509033203125
102,114.50429,-12.504287719726562
101,113.86436,-12.864356994628906
100,116.255,-16.25499725341797
99,116.703255,-17.70325469970703
98,116.795906,-18.79590606689453
97,115.3108,-18.31079864501953
96,112.02306,-16.02306365966797
95,110.35632,-15.3563232421875
94,109.95262,-15.952621459960938
93,113.54996,-20.549957275390625
92,114.37615,-22.37615203857422
91,110.07883,-19.078826904296875
90,107.67467,-17.674667358398438
89,104.00204,-15.002037048339844
88,101.54307,-13.543067932128906
87,98.2206,-11.220596313476562
86,95.33598,-9.335983276367188
85,93.27933,-8.279327392578125
84,90.958595,-6.958595275878906
83,90.83876,-7.8387603759765625
82,90.73087,-8.730873107910156
81,90.641014,-9.641014099121094
80,91.77253,-11.772529602050781
79,93.46686,-14.46685791015625
78,92.04205,-14.04205322265625
77,93.047485,-16.0474853515625
76,92.4136,-16.413597106933594
75,89.27527,-14.2752685546875
74,88.5553,-14.5552978515625
73,85.80585,-12.80584716796875
72,84.45679,-12.456787109375
71,83.174255,-12.17425537109375
70,84.22026,-14.220260620117188
69,83.53044,-14.530441284179688
68,81.21209,-13.212089538574219
67,78.41568,-11.415679931640625
66,74.79378,-8.793777465820312
65,76.69402,-11.694023132324219
64,75.20847,-11.208473205566406
63,74.08477,-11.084770202636719
62,70.77047,-8.770469665527344
61,65.1216,-4.1215972900390625
60,59.490562,0.5094375610351562
59,56.117527,2.8824729919433594
58,54.14671,3.853290557861328
57,51.665688,5.334312438964844
56,49.41536,6.5846405029296875
55,49.45913,5.540870666503906
54,48.7449,5.255100250244141
53,48.275,4.724998474121094
52,47.022408,4.977592468261719
51,47.068256,3.931743621826172
50,47.11454,2.8854598999023438
49,47.36954,1.6304588317871094
48,48.31551,-0.3155097961425781
47,48.797245,-1.7972450256347656
46,46.7994,-0.7994003295898438
45,45.84769,-0.8476905822753906
44,45.20913,-1.2091293334960938
43,43.93255,-0.9325485229492188
42,43.549698,-1.5496978759765625
41,42.631554,-1.6315536499023438
40,40.148888,-0.14888763427734375
39,40.095707,-1.0957069396972656
38,39.573418,-1.5734176635742188
37,37.782547,-0.7825469970703125
36,35.83253,0.16746902465820312
35,36.19313,-1.1931304931640625
34,35.092262,-1.0922622680664062
33,33.78771,-0.7877082824707031
32,30.95924,1.0407600402832031
31,29.2241,1.775899887084961
30,27.81858,2.1814193725585938
29,27.37322,1.626779556274414
28,26.951912,1.0480880737304688
27,25.848131,1.1518688201904297
26,25.423744,0.5762557983398438
25,24.571848,0.42815208435058594
24,24.474092,-0.4740924835205078
23,24.822384,-1.8223838806152344
22,23.06087,-1.0608692169189453
21,21.82171,-0.8217105865478516
20,21.520557,-1.5205574035644531
125,124.26118,0.7388229370117188
125,123.75285,1.2471466064453125
125,123.4885,1.5114974975585938
125,123.40784,1.5921630859375
125,123.33621,1.663787841796875
125,123.55921,1.4407882690429688
125,123.64461,1.3553924560546875
125,123.48012,1.5198822021484375
125,123.11111,1.8888931274414062
125,122.57805,2.4219512939453125
125,121.63367,3.3663330078125
125,120.10557,4.894432067871094
125,116.8088,8.191200256347656
125,116.81882,8.181182861328125
125,114.454414,10.545585632324219
125,113.99051,11.009490966796875
125,116.89209,8.10791015625
125,117.36143,7.638572692871094
125,113.40962,11.590377807617188
125,116.66054,8.339462280273438
125,118.64502,6.35498046875
125,119.85622,5.1437835693359375
125,120.54989,4.450111389160156
125,121.01416,3.98583984375
125,120.381775,4.61822509765625
125,121.07327,3.926727294921875
125,120.90085,4.099151611328125
125,121.8304,3.1696014404296875
125,121.785095,3.21490478515625
125,121.3015,3.6985015869140625
125,121.589264,3.410736083984375
125,121.03224,3.9677581787109375
125,120.70212,4.297882080078125
125,119.969345,5.0306549072265625
125,118.37874,6.6212615966796875
125,118.16803,6.83197021484375
125,118.60094,6.3990631103515625
125,119.59458,5.405418395996094
125,118.63494,6.365058898925781
125,117.6387,7.361297607421875
125,119.303085,5.6969146728515625
125,120.740654,4.259346008300781
125,121.38823,3.6117706298828125
125,121.45821,3.5417861938476562
125,121.8672,3.1327972412109375
125,121.30905,3.690948486328125
125,120.95799,4.0420074462890625
125,120.593994,4.406005859375
125,120.4951,4.5048980712890625
125,119.83211,5.1678924560546875
125,119.075485,5.9245147705078125
125,120.03276,4.9672393798828125
125,119.755264,5.2447357177734375
125,117.490486,7.509513854980469
125,116.77674,8.223258972167969
125,116.58904,8.410957336425781
125,114.95853,10.041473388671875
